time,temp
2011-2-21 11:00:00,-14.045080566406284
2011-2-21 12:00:00,-13.089254760742165
2011-2-21 13:00:00,-13.197454833984352
2011-2-21 14:00:00,-14.235754394531227
2011-2-21 15:00:00,-15.549353027343727
2011-2-21 16:00:00,-18.465673828124977
2011-2-21 17:00:00,-18.847555541992165
2011-2-21 18:00:00,-18.808676147460943
2011-2-21 19:00:00,-18.31517639160154
2011-2-21 20:00:00,-18.484716796874977
2011-2-21 21:00:00,-18.838232421874977
2011-2-21 22:00:00,-19.54369201660154
2011-2-21 23:00:00,-19.60083618164066
2011-2-22 00:00:00,-19.788244628906284
2011-2-22 01:00:00,-20.074911499023415
2011-2-22 02:00:00,-20.281072998046852
2011-2-22 03:00:00,-20.831457519531227
2011-2-22 04:00:00,-20.92919006347654
2011-2-22 05:00:00,-21.188513183593727
2011-2-22 06:00:00,-21.36980285644529
2011-2-22 07:00:00,-20.665380859374977
2011-2-22 08:00:00,-18.973165893554665
2011-2-22 09:00:00,-16.452581787109352
2011-2-22 10:00:00,-15.025335693359352
2011-2-22 11:00:00,-14.532904052734352
2011-2-22 12:00:00,-15.086187744140602
2011-2-22 13:00:00,-15.510931396484352
2011-2-22 14:00:00,-16.362005615234352
2011-2-22 15:00:00,-17.23827209472654
2011-2-22 16:00:00,-19.038366699218727
2011-2-22 17:00:00,-20.179830932617165
2011-2-22 18:00:00,-20.984655761718727
2011-2-22 19:00:00,-21.620916748046852
2011-2-22 20:00:00,-21.734518432617165
2011-2-22 21:00:00,-21.87029113769529
2011-2-22 22:00:00,-22.176123046874977
2011-2-22 23:00:00,-22.710775756835886
2011-2-23 00:00:00,-22.719335937499977
2011-2-23 01:00:00,-22.869116210937477
2011-2-23 02:00:00,-23.031576538085886
2011-2-23 03:00:00,-23.35962524414066
2011-2-23 04:00:00,-23.431249999999977
2011-2-23 05:00:00,-23.416036987304665
2011-2-23 06:00:00,-23.139257812499977
2011-2-23 07:00:00,-22.00659790039066
2011-2-23 08:00:00,-19.87621154785154
2011-2-23 09:00:00,-17.32050170898438
2011-2-23 10:00:00,-15.498663330078102
2011-2-23 11:00:00,-14.152929687499977
2011-2-23 12:00:00,-12.887640380859352
2011-2-23 13:00:00,-12.880743408203102
2011-2-23 14:00:00,-13.018896484374977
2011-2-23 15:00:00,-14.806799316406284
2011-2-23 16:00:00,-17.357855224609324
2011-2-23 17:00:00,-18.48346557617191
2011-2-23 18:00:00,-19.16235961914066
2011-2-23 19:00:00,-19.70574035644529
2011-2-23 20:00:00,-19.950659179687477
2011-2-23 21:00:00,-20.118261718749977
2011-2-23 22:00:00,-20.338842773437477
2011-2-23 23:00:00,-20.55791320800779
2011-2-24 00:00:00,-20.405783081054665
2011-2-24 01:00:00,-20.87456359863279
2011-2-24 02:00:00,-21.113256835937477
2011-2-24 03:00:00,-21.214331054687477
2011-2-24 04:00:00,-20.788595581054665
2011-2-24 05:00:00,-20.611715698242165
2011-2-24 06:00:00,-19.531103515624977
2011-2-24 07:00:00,-18.653295898437477
2011-2-24 08:00:00,-15.283728027343727
2011-2-24 09:00:00,-15.194586181640602
2011-2-24 10:00:00,-13.774243164062455
2011-2-24 11:00:00,-11.814596557617165
2011-2-24 12:00:00,-11.022125244140682
2011-2-24 13:00:00,-11.326859537760356
2011-2-24 14:00:00,-11.247686767578102
2011-2-24 15:00:00,-13.421026611328102
2011-2-24 16:00:00,-14.021185302734352
2011-2-24 17:00:00,-14.140783691406284
2011-2-24 18:00:00,-14.188452148437477
2011-2-24 19:00:00,-14.606878662109352
2011-2-24 20:00:00,-15.113745117187477
2011-2-24 21:00:00,-14.827825927734352
2011-2-24 22:00:00,-14.486853027343727
2011-2-24 23:00:00,-14.031347656249977
2011-2-25 00:00:00,-12.756292724609352
2011-2-25 01:00:00,-11.688513183593727
2011-2-25 02:00:00,-11.436834716796852
2011-2-25 03:00:00,-11.213140869140602
2011-2-25 04:00:00,-11.145391845703102
2011-2-25 05:00:00,-10.456182861328102
2011-2-25 06:00:00,-10.099859619140602
2011-2-25 07:00:00,-8.610937499999977
2011-2-25 08:00:00,-6.330786132812477
2011-2-25 09:00:00,-13.101039632161417
2011-2-25 10:00:00,-12.049822998046864
2011-2-25 11:00:00,-9.476263427734352
2011-2-25 12:00:00,-9.156610107421841
2011-2-25 13:00:00,-9.772975667317667
2011-2-25 14:00:00,-9.476477050781227
2011-2-25 15:00:00,-7.549780273437477
2011-2-25 16:00:00,-7.949652099609352
2011-2-25 17:00:00,-7.934118652343727
2011-2-25 18:00:00,-8.732122802734352
2011-2-25 19:00:00,-9.490423583984352
2011-2-25 20:00:00,-10.829046630859352
2011-2-25 21:00:00,-11.642584228515602
2011-2-25 22:00:00,-10.583898925781227
2011-2-25 23:00:00,-10.318304443359352
2011-2-26 00:00:00,-10.641943359374977
2011-2-26 01:00:00,-10.881048583984352
2011-2-26 02:00:00,-10.930670166015602
2011-2-26 03:00:00,-11.100012207031227
2011-2-26 04:00:00,-11.351080322265602
2011-2-26 05:00:00,-11.103369140624977
2011-2-26 06:00:00,-11.311132812499977
2011-2-26 07:00:00,-11.895727539062477
2011-2-26 08:00:00,-8.202062988281227
2011-2-26 09:00:00,-11.007493082682288
2011-2-26 10:00:00,-10.325402832031159
2011-2-26 11:00:00,-7.13793029785154
2011-2-26 12:00:00,-7.291094970703114
2011-2-26 13:00:00,-8.219091796874977
2011-2-26 14:00:00,-7.705267333984352
2011-2-26 15:00:00,-8.405432128906284
2011-2-26 16:00:00,-9.83556213378904
2011-2-26 17:00:00,-10.822775268554665
2011-2-26 18:00:00,-11.344686889648358
2011-2-26 19:00:00,-11.935018920898358
2011-2-26 20:00:00,-12.122702026367165
2011-2-26 21:00:00,-8.954595947265602
2011-2-26 22:00:00,-8.736395263671852
2011-2-26 23:00:00,-8.286657714843727
2011-2-27 00:00:00,-8.254003906249977
2011-2-27 01:00:00,-9.464300537109352
2011-2-27 02:00:00,-8.857977294921852
2011-2-27 03:00:00,-7.931249999999977
2011-2-27 04:00:00,-8.125738525390602
2011-2-27 05:00:00,-8.882269287109352
2011-2-27 06:00:00,-9.672064208984352
2011-2-27 07:00:00,-10.357427978515602
2011-2-27 08:00:00,-10.073339843749977
2011-2-27 09:00:00,-8.913946533203102
