"(3, 3)",263.6765441894531,263.3014831542969,263.0988464355469,263.14111328125,262.3774719238281,262.1092834472656,262.7209777832031,263.4603576660156,265.6457824707031,268.3172912597656,270.42840576171875,271.9645080566406,272.612548828125,273.2012023925781,273.078125,271.9825744628906,267.8111267089844,265.83612060546875,265.8715209960937,266.4471130371094,266.14910888671875,265.51678466796875,265.5766906738281,265.0702209472656
"(3, 4)",265.0902404785156,264.9520263671875,264.856689453125,264.9641418457031,265.18914794921875,264.734619140625,264.1201171875,263.39727783203125,264.8754577636719,269.4257049560547,269.6656188964844,271.45330810546875,271.17291259765625,270.9228210449219,271.7706604003906,271.9966125488281,269.0590515136719,268.7535095214844,269.03082275390625,268.7106628417969,268.6177673339844,268.9161376953125,269.0277709960937,268.76226806640625
"(3, 5)",268.5527038574219,267.3562316894531,266.5087890625,266.48406982421875,265.8915405273437,265.479248046875,265.6504211425781,266.96612548828125,269.1875305175781,270.5341186523437,271.8733825683594,272.6167297363281,273.580810546875,273.016357421875,271.45904541015625,269.9071655273437,268.1810607910156,266.1132507324219,265.4033203125,264.9596862792969,264.5974426269531,264.2972412109375,263.99346923828125,264.0265808105469
"(3, 6)",264.3139343261719,263.6923217773437,262.7984313964844,262.030029296875,261.6927490234375,262.2333068847656,262.2601013183594,263.7765808105469,266.5667724609375,268.2173156738281,269.8888244628906,271.6462707519531,272.41021728515625,272.4873352050781,272.30828857421875,271.7567138671875,270.0159606933594,267.6274108886719,266.48907470703125,265.2544250488281,264.54864501953125,264.230712890625,263.4418334960937,263.3734741210937
"(3, 7)",263.001953125,262.127197265625,261.7494812011719,260.6399230957031,261.3023681640625,260.1943054199219,259.9187927246094,265.225341796875,268.46836853027344,270.34429931640625,271.94873046875,273.30421447753906,273.9617004394531,273.76397705078125,273.4008331298828,272.68894958496094,268.891845703125,266.0469665527344,265.568359375,264.9288330078125,264.7482604980469,265.1664428710937,265.42071533203125,265.45233154296875
"(3, 8)",265.8849182128906,265.904296875,265.6864624023437,265.787109375,265.82305908203125,265.8031311035156,265.9052734375,266.6741027832031,270.3699645996094,272.4712829589844,274.0086364746094,274.962158203125,275.51318359375,275.0406188964844,274.4933776855469,273.6211853027344,271.83660888671875,270.5782165527344,269.9379577636719,269.5147399902344,269.2449035644531,268.6867370605469,268.3421936035156,268.2507629394531
"(3, 9)",267.93865966796875,267.59796142578125,267.2301025390625,266.87255859375,266.8057861328125,266.787841796875,266.77618408203125,267.9161376953125,269.701416015625,271.01593017578125,271.819091796875,272.41851806640625,273.34706624348956,273.2799784342448,272.76019287109375,263.1368408203125,262.87890625,263.9029846191406,264.212890625,264.4744567871094,264.98406982421875,265.6870422363281,264.90692138671875,264.6454772949219
"(3, 10)",264.3996276855469,264.20574951171875,263.1570739746094,262.6835327148437,260.5922546386719,260.2446594238281,259.84942626953125,259.2504272460937,258.1269836425781,268.2381591796875,269.4098358154297,269.92913818359375,271.1809488932292,271.5193379720052,271.0270080566406,265.63462829589844,258.81475830078125,256.659423828125,257.9358825683594,256.7901306152344,255.34580993652344,256.36883544921875,257.7818908691406,258.83465576171875
"(3, 11)",259.560791015625,259.48394775390625,259.57354736328125,259.5448913574219,259.71875,259.98828125,260.3642578125,262.3382568359375,264.4392395019531,265.4603881835937,267.0005798339844,267.43975830078125,269.01483154296875,269.7586975097656,269.2938232421875,268.1324157714844,266.6112976074219,266.0843811035156,265.2754211425781,264.7981262207031,263.3913879394531,262.7752380371094,262.8565368652344,262.5067443847656
"(3, 12)",262.4864196777344,262.4925537109375,262.3313293457031,262.2191772460937,261.7968444824219,261.3517761230469,261.2065124511719,262.8944091796875,265.5589599609375,267.14324951171875,268.7490539550781,269.7475280761719,270.1640319824219,270.04083251953125,269.3343505859375,267.7977905273437,266.7067565917969,264.3377990722656,263.8063659667969,262.8602600097656,262.2032165527344,262.5693868001302,262.4892069498698,262.1825663248698
"(3, 13)",262.0294494628906,261.8626302083333,260.5869903564453,260.5558166503906,260.09576416015625,260.2845764160156,260.2228088378906,261.76727294921875,264.56224060058594,266.8319396972656,268.5455322265625,269.8177947998047,270.5625915527344,270.48968505859375,269.8857116699219,268.62254333496094,267.21435546875,264.3590545654297,263.52439880371094,262.7992858886719,262.35752868652344,262.36353556315106,262.1218770345052,261.85838826497394
"(3, 14)",261.5724792480469,261.2327067057292,258.8426513671875,258.8924560546875,258.3946838378906,259.2173767089844,259.2391052246094,260.64013671875,263.5655212402344,266.5206298828125,268.3420104980469,269.8880615234375,270.9611511230469,270.93853759765625,270.43707275390625,269.4472961425781,267.7219543457031,264.3803100585937,263.242431640625,262.7383117675781,262.5118408203125,262.1576843261719,261.7545471191406,261.5342102050781
"(3, 15)",261.1155090332031,260.602783203125,260.0602722167969,259.4598083496094,259.1156616210937,258.85894775390625,259.1276550292969,262.67822265625,266.2499389648437,269.0759582519531,270.6928405761719,272.2327575683594,273.068359375,272.6210021972656,271.84735107421875,270.5033264160156,268.5623474121094,266.02557373046875,264.97216796875,264.1964416503906,263.6602783203125,263.211669921875,262.51922607421875,261.95672607421875
"(3, 16)",261.4920959472656,260.9638977050781,260.2062072753906,260.0157470703125,259.5377502441406,259.16168212890625,258.52215576171875,260.38775634765625,263.0936584472656,265.89654541015625,268.1252136230469,269.9542236328125,271.2640075683594,271.290771484375,270.6065673828125,269.48419189453125,267.768798828125,265.5997314453125,264.2408447265625,263.6598205566406,261.93995666503906,261.25672912597656,260.0008544921875,262.1257629394531
"(3, 17)",261.43194580078125,261.3584899902344,261.18878173828125,260.66314697265625,260.74432373046875,260.6054382324219,259.8251953125,264.10919189453125,266.0343017578125,267.96710205078125,269.2115173339844,269.948974609375,271.07110595703125,270.7764587402344,269.2796630859375,268.8009948730469,268.1888122558594,263.3832397460937,262.8824462890625,261.3460998535156,260.2196350097656,259.3017883300781,257.48248291015625,257.8113098144531
"(3, 18)",256.2635498046875,261.58131408691406,261.5241394042969,261.1236877441406,261.1304473876953,260.9987030029297,261.12823486328125,264.34413146972656,266.3908386230469,268.43505859375,269.8935852050781,270.9716491699219,272.06410217285156,271.8004913330078,266.8805847167969,266.5619201660156,265.348388671875,263.2146911621094,262.8200378417969,262.81365966796875,262.8231201171875,262.521240234375,262.0239562988281,261.7801513671875
"(3, 19)",261.6990051269531,261.8041381835937,261.8594970703125,261.584228515625,261.5165710449219,261.3919677734375,262.4312744140625,264.5790710449219,266.74737548828125,268.90301513671875,270.5756530761719,271.99432373046875,273.0570983886719,272.82452392578125,273.3130187988281,272.8047790527344,270.920654296875,267.8793029785156,265.17828369140625,263.53057861328125,262.89306640625,262.5596008300781,262.4169006347656,262.2531433105469
"(3, 20)",262.3096618652344,262.15399169921875,261.484619140625,260.5428466796875,260.1866760253906,259.82342529296875,260.9474792480469,263.8182373046875,267.4267272949219,270.05987548828125,271.4105529785156,272.95361328125,274.2830810546875,274.5315246582031,274.7149353027344,274.36749267578125,273.1877136230469,269.4279479980469,265.630859375,264.3890380859375,265.5501708984375,266.21826171875,267.094970703125,267.8016662597656
"(3, 21)",268.2440185546875,268.9864807128906,269.63873291015625,269.2320251464844,266.2821960449219,266.312744140625,268.8391418457031,269.29766845703125,271.4355773925781,273.06898498535156,274.3712463378906,274.7939453125,276.1409149169922,276.2503356933594,276.60791015625,276.0468444824219,275.2084350585937,273.52001953125,272.5761413574219,272.42877197265625,272.301025390625,272.5083923339844,272.3113098144531,272.1756591796875
"(3, 22)",272.0672607421875,271.7886657714844,272.1804504394531,272.28326416015625,272.3777160644531,272.80206298828125,273.134033203125,274.777099609375,275.4444274902344,276.0780944824219,277.3319396972656,277.6428527832031,277.9987487792969,277.65057373046875,276.8656921386719,275.5867004394531,274.4698791503906,272.0876159667969,272.66929626464844,269.533935546875,269.4677429199219,269.2811584472656,268.1310119628906,268.0988464355469
"(3, 23)",268.3900756835937,268.5521240234375,268.60107421875,268.2663269042969,267.3573913574219,266.3373107910156,267.0869140625,269.8583374023437,271.9291381835937,272.7595520019531,272.99053955078125,274.5687255859375,275.79412841796875,275.2037048339844,275.8109436035156,275.3604431152344,274.9739990234375,273.2174072265625,272.762451171875,271.71728515625,271.4136047363281,270.7991027832031,270.4063415527344,270.2182922363281
"(3, 24)",269.8316345214844,269.2928466796875,269.4205322265625,269.88397216796875,269.9623718261719,269.51251220703125,271.2820129394531,273.6329345703125,274.46112060546875,275.84649658203125,275.9999389648437,275.3728942871094,275.6029052734375,275.1929931640625,274.44903564453125,273.3055114746094,271.64764404296875,270.0127868652344,268.4442443847656,266.91241455078125,265.9920349121094,265.3106994628906,264.4015808105469,262.90020751953125
"(3, 25)",261.6236877441406,261.7850036621094,262.1036071777344,262.1895751953125,261.8076171875,261.5566101074219,263.4707336425781,266.8700866699219,268.4760131835937,270.318603515625,270.45849609375,269.048828125,268.95233154296875,267.3138427734375,267.6107482910156,266.88543701171875,266.49078369140625,265.16162109375,263.41717529296875,263.0731811523437,262.7351989746094,262.5393371582031,262.1919250488281,261.8138427734375
"(3, 26)",261.3620910644531,260.89019775390625,260.66619873046875,260.297119140625,260.1756591796875,259.8109130859375,260.7712707519531,263.6477966308594,266.0409240722656,268.5433349609375,270.75830078125,272.2476806640625,273.455078125,273.1396484375,272.47711181640625,271.8475952148437,270.8646850585937,268.3733825683594,266.4215393066406,266.3417663574219,266.1607360839844,265.5108642578125,265.5596923828125,265.7001037597656
"(3, 27)",265.1281433105469,264.712158203125,264.5323486328125,261.98219299316406,261.7764129638672,261.6521911621094,262.21441650390625,267.1164855957031,268.9187927246094,271.717529296875,272.21214294433594,273.7955780029297,275.2955017089844,274.9935760498047,274.32521057128906,273.36285400390625,265.9903259277344,264.4201965332031,263.6488647460937,264.28033447265625,264.4545288085937,264.4132385253906,264.1715393066406,264.0444641113281
"(3, 28)",263.8578491210937,263.8422546386719,263.7659606933594,263.6672668457031,263.3771667480469,263.49346923828125,265.2726745605469,268.0002746582031,270.25299072265625,272.16717529296875,273.6659851074219,275.3434753417969,277.13592529296875,276.8475036621094,276.1733093261719,274.87811279296875,272.6822509765625,268.6961975097656,265.0411376953125,263.28515625,262.135986328125,264.3218994140625,263.90892028808594,263.5937957763672
"(3, 29)",263.1857299804687,262.86753845214844,262.2217559814453,260.9854431152344,260.66552734375,260.2300720214844,261.8222351074219,267.79332478841144,265.3199768066406,267.3089599609375,273.50876871744794,270.79644775390625,272.4399719238281,272.6410827636719,271.4431457519531,270.69781494140625,269.4411926269531,267.70001220703125,265.9056701660156,265.28826904296875,264.8712463378906,264.2305603027344,263.64630126953125,263.14312744140625
"(3, 30)",262.5136108398437,261.892822265625,260.67755126953125,259.59014892578125,258.69921875,258.2414855957031,263.07187906901044,267.5863749186198,265.9119079589844,267.920849609375,273.35155232747394,271.46510620117186,272.7010192871094,272.7138671875,272.1045349121094,271.4297790527344,270.1416076660156,267.8192545572917,262.2690124511719,261.5270690917969,260.822265625,260.5802001953125,260.6069641113281,261.4320068359375
"(3, 31)",261.52955627441406,260.93910217285156,260.3987274169922,260.3730010986328,260.1565704345703,260.74090576171875,264.32152303059894,267.3794250488281,266.50383911132815,268.5327392578125,273.1943359375,272.1337646484375,272.9620666503906,272.7866516113281,272.76592407226565,272.1617431640625,270.84202270507814,267.93849690755206,258.6323547363281,257.765869140625,256.7732849121094,256.9298400878906,257.567626953125,259.72088623046875
"(4, 1)",260.5455017089844,259.9853820800781,260.1199035644531,261.1558532714844,261.6139221191406,263.2403259277344,265.5711669921875,267.17247517903644,267.09577026367185,269.14462890625,273.03711954752606,272.80242309570315,273.2231140136719,272.85943603515625,273.42731323242185,272.8937072753906,271.5424377441406,268.0577392578125,266.9905090332031,267.082763671875,268.07733154296875,268.6923522949219,260.5795593261719,262.89361572265625
"(4, 2)",263.7592468261719,262.3213195800781,261.8459981282552,263.3780059814453,263.2246551513672,263.7574768066406,265.2594451904297,266.9655253092448,267.6877014160156,269.7565185546875,272.87990315755206,273.47108154296876,274.1919403076172,274.3609619140625,274.0887023925781,273.62567138671875,272.24285278320315,273.0594787597656,267.9646759033203,267.28656005859375,267.40553283691406,267.7456359863281,263.59149169921875,266.0663452148437
"(4, 3)",266.9729919433594,264.6572570800781,263.5720926920573,265.60015869140625,264.8353881835937,264.2746276855469,264.9477233886719,266.7585754394531,268.2796325683594,270.368408203125,272.7226867675781,274.1397399902344,275.1607666015625,275.86248779296875,274.7500915527344,274.3576354980469,272.9432678222656,271.065185546875,268.9388427734375,267.4903564453125,266.7337341308594,266.7989196777344,266.6034240722656,266.3548583984375
"(4, 4)",266.3971862792969,266.9931945800781,265.2981872558594,264.3092956542969,265.0112609863281,266.35333251953125,268.3774108886719,271.0038452148437,272.8067626953125,275.6520690917969,276.726806640625,277.75946044921875,278.0007019042969,278.2662353515625,278.2565002441406,277.8827209472656,276.99267578125,275.9392395019531,274.0725402832031,272.6997375488281,271.236572265625,268.01551818847656,267.84740447998047,267.67272186279297
"(4, 5)",267.49110921223956,267.9460754394531,267.5076599121094,265.7308959960937,266.3436889648437,266.99932861328125,267.9927978515625,271.7333526611328,272.88343811035156,273.8649597167969,275.3640594482422,276.7667236328125,277.9875183105469,278.69117736816406,277.4237365722656,276.93309020996094,276.31874084472656,270.0137634277344,268.2754211425781,269.1965026855469,268.67791748046875,269.23211669921875,269.0913848876953,268.99058532714844
"(4, 6)",268.5850321451823,269.0530548095703,269.1670379638672,268.43919372558594,268.4062042236328,267.2967834472656,270.7720947265625,272.4628601074219,272.9601135253906,272.0778503417969,274.0013122558594,275.77398681640625,277.9743347167969,279.1161193847656,276.5909729003906,275.98345947265625,275.6448059082031,272.8653259277344,270.8170166015625,270.71141052246094,270.26539611816406,270.44871520996094,270.33536529541016,270.3084487915039
"(4, 7)",269.678955078125,270.1600341796875,270.826416015625,271.1474914550781,270.4687194824219,270.6799011230469,271.2701721191406,272.7859191894531,272.6793518066406,274.17901611328125,276.4328918457031,278.1318054199219,279.0328674316406,278.1370849609375,276.6310119628906,275.709228515625,275.5756225585937,275.0618591308594,273.3586120605469,272.226318359375,271.8528747558594,271.6653137207031,271.579345703125,271.6263122558594
"(4, 8)",271.8515319824219,271.3179626464844,270.25701904296875,268.8759460449219,269.91864013671875,271.1230163574219,273.65484619140625,274.9841613769531,275.8700256347656,277.2354431152344,278.807373046875,279.83465576171875,280.9755249023437,281.0202941894531,280.5482177734375,278.8846130371094,277.1180114746094,275.5736389160156,273.5162353515625,273.0683898925781,272.9179382324219,272.85614013671875,272.6847839355469,272.3516845703125
"(4, 9)",272.19195556640625,271.7955017089844,271.3621520996094,270.7274475097656,270.8621520996094,271.62164306640625,273.4679260253906,275.2137451171875,277.1471862792969,278.708740234375,280.4310607910156,281.53582763671875,282.68310546875,282.6024780273437,282.0419311523437,281.1514587402344,279.55828857421875,276.8277282714844,273.1942443847656,272.7654724121094,272.4143981933594,272.0519714355469,271.7594299316406,271.62139892578125
"(4, 10)",271.1978759765625,270.4826354980469,270.6779479980469,271.025390625,271.5721435546875,271.672119140625,275.0155334472656,278.244873046875,281.2396850585937,283.39178466796875,283.6060791015625,283.6417236328125,283.48809814453125,284.2809143066406,283.5958557128906,282.591552734375,280.91644287109375,278.30108642578125,275.0480499267578,274.2515563964844,273.6053161621094,272.97686767578125,272.5146942138672,272.30064392089844
"(4, 11)",271.69479751586914,266.6894226074219,267.2967834472656,267.6369323730469,268.97528076171875,269.79052734375,273.545654296875,275.8868408203125,278.2992553710937,280.4963073730469,282.5591125488281,284.76763916015625,286.2300109863281,285.9593505859375,285.1497802734375,284.0316467285156,282.27459716796875,279.7744445800781,276.90185546875,275.7376403808594,274.7962341308594,273.9017639160156,273.2699584960937,272.9798889160156
"(4, 12)",272.1917190551758,271.8827819824219,271.8072204589844,271.0424499511719,271.1161804199219,272.1032409667969,275.9971923828125,278.8089599609375,281.636962890625,276.43577575683594,278.04180908203125,279.88685607910156,281.35231018066406,281.3096923828125,280.74815368652344,279.9940490722656,278.6250915527344,276.6923370361328,274.0511474609375,272.52845764160156,271.611083984375,270.91827392578125,269.9535827636719,268.85125732421875
